Index	Reagents	Products	Rule	Energy Change
8424_0	['C(C(C(C)O)=O)(C(C(C)O)O)=O']	['C(C(C(C)O)=O)=O', 'C(C(C)O)=O']	Retro Aldol	12.35
8425_0	['C(C(C(C)O)=O)(C(C(C)O)O)=O']	['C(C)=O', 'C(C(CO)=O)(C(C)O)=O']	Retro Aldol	10.51
8425_1	['C(C(C(C)O)=O)(C(C(C)O)O)=O']	['C(C)=O', 'C(C(CO)=O)(C(C)O)=O']	Knoevenagel H (inv)	10.51
8426_0	['C(C(C(C)O)=O)(C(C(C)O)O)=O']	['C(C)=O', 'C(C(C(C(C)O)O)=O)=O']	Retro Aldol	12.52
8427_0	['C(C(C(CO)=O)(CC=O)O)(O)=O']	['C(C)=O', 'C(C(C(CO)=O)=O)(O)=O']	Retro Aldol	1.48
8428_0	['C(C(C(CO)=O)(CC=O)O)(O)=O']	['C(=O)=O', 'C(CC(C(CO)=O)O)=O']	Retro Aldol	-57.17
8429_0	['C(CC(C(C(O)=O)=O)(CO)O)=O']	['C(C)=O', 'C(C(C(CO)=O)=O)(O)=O']	Retro Aldol	1.48
8430_0	['C(CC(C(C(O)=O)=O)(CO)O)=O']	['C=O', 'C(CC(C(C(O)=O)=O)O)=O']	Retro Aldol	26.95
8430_1	['C(CC(C(C(O)=O)=O)(CO)O)=O']	['C=O', 'C(CC(C(C(O)=O)=O)O)=O']	Knoevenagel H (inv)	26.95
8431_0	['C(C(C(C(C(C)O)O)=O)=O)(O)=O']	['C(C(C(O)=O)=O)=O', 'C(C(C)O)=O']	Retro Aldol	12.35
8432_0	['C(C(C(C(C(C)O)O)=O)=O)(O)=O']	['C(C)=O', 'C(C(C(CO)=O)=O)(O)=O']	Retro Aldol	10.51
8432_1	['C(C(C(C(C(C)O)O)=O)=O)(O)=O']	['C(C)=O', 'C(C(C(CO)=O)=O)(O)=O']	Knoevenagel H (inv)	10.51
8433_0	['C(C(C(C(C(C)O)O)=O)=O)(O)=O']	['C(=O)=O', 'C(C(C(C(C)O)O)=O)=O']	Retro Aldol	-52.53
8433_1	['C(C(C(C(C(C)O)O)=O)=O)(O)=O']	['C(=O)=O', 'C(C(C(C(C)O)O)=O)=O']	Alpha-Keto Acid Decarboxylation	-52.53
8434_0	['C(CC(C=O)O)=O']	['C(C)=O', 'C(C=O)=O']	Retro Aldol	6.12
8435_0	['C(CC(C(C=O)O)O)=O']	['C(C)=O', 'C(C(C=O)O)=O']	Retro Aldol	-55.47
8436_0	['C(CC(C(C=O)O)O)=O']	['C(CO)=O', 'C(CC=O)=O']	Retro Aldol	0.54
8436_1	['C(CC(C(C=O)O)O)=O']	['C(CO)=O', 'C(CC=O)=O']	Knoevenagel H (inv)	0.54
8437_0	['C(CC(CO)(CO)O)=O']	['C(C)=O', 'C(CO)(CO)=O']	Retro Aldol	1.3
8438_0	['C(CO)(C(C(C)O)O)=O']	['C(C)=O', 'C(CO)(CO)=O']	Retro Aldol	10.34
8438_1	['C(CO)(C(C(C)O)O)=O']	['C(C)=O', 'C(CO)(CO)=O']	Knoevenagel H (inv)	10.34
8439_0	['C(C(CO)(CC=O)O)(O)=O']	['C(C)=O', 'C(C(CO)=O)(O)=O']	Retro Aldol	13.96
8440_0	['C(C(C(C(C)O)O)=O)(O)=O']	['C(C)=O', 'C(C(CO)=O)(O)=O']	Retro Aldol	22.99
8440_1	['C(C(C(C(C)O)O)=O)(O)=O']	['C(C)=O', 'C(C(CO)=O)(O)=O']	Knoevenagel H (inv)	22.99
8441_0	['C(C(C)(C(CC=O)O)O)(O)=O']	['C(C)=O', 'C(C(C=O)(C)O)(O)=O']	Retro Aldol	6.12
8442_0	['C(CC(C(C(O)=O)O)O)=O']	['C(C)=O', 'C(C(C=O)O)(O)=O']	Retro Aldol	18.17
8443_0	['C(C(CO)C(C)(CC=O)O)(O)=O']	['C(C)=O', 'C(C(C(C)=O)CO)(O)=O']	Retro Aldol	1.48
8444_0	['C(C(C(CC(C)O)=O)CO)(O)=O']	['C=O', 'C(CC(CC(C)O)=O)(O)=O']	Retro Aldol	22.87
8444_1	['C(C(C(CC(C)O)=O)CO)(O)=O']	['C=O', 'C(CC(CC(C)O)=O)(O)=O']	Knoevenagel C (inverse)	22.87
8445_0	['C(C(C(CC(C)O)=O)CO)(O)=O']	['C(=O)=O', 'C(CC(C)O)(CCO)=O']	Retro Aldol	-61.26
8445_1	['C(C(C(CC(C)O)=O)CO)(O)=O']	['C(=O)=O', 'C(CC(C)O)(CCO)=O']	Beta Decarboxylation	-61.26
8446_0	['C(C(C(CC(C)O)=O)CO)(O)=O']	['C(C)=O', 'C(C(C(C)=O)CO)(O)=O']	Retro Aldol	6.12
8447_0	['C(CC(C=CC)O)=O']	['C(C)=O', 'C(C)=CC=O']	Retro Aldol	6.12
8448_0	['C(CC(CC=C)O)=O']	['C(C)=O', 'C(CC=C)=O']	Retro Aldol	6.12
8449_0	['C(C(C=C)C(C)O)=O']	['C(C)=O', 'C(CC=C)=O']	Retro Aldol	3.79
8450_0	['C(C(C=CC)(CC=O)O)(O)=O']	['C(C)=O', 'C(C)=CC(C(O)=O)=O']	Retro Aldol	1.48
8451_0	['C(C(CC=O)(CC=C)O)(O)=O']	['C(C)=O', 'C=CCC(C(O)=O)=O']	Retro Aldol	-1.04
8452_0	['C=CC(C(C(O)=O)=O)C(C)O']	['C(C)=O', 'C=CCC(C(O)=O)=O']	Retro Aldol	7.04
8453_0	['C(CC(CC(C(O)=O)=C)O)=O']	['C(C)=O', 'C(CC(C(O)=O)=C)=O']	Retro Aldol	6.12
8454_0	['C(C(C(C(O)=O)=C)C(C)O)=O']	['C(C)=O', 'C(CC(C(O)=O)=C)=O']	Retro Aldol	3.79
8455_0	['C(CC(C=C(C(O)=O)C)O)=O']	['C(C)=O', 'C(C=C(C(O)=O)C)=O']	Retro Aldol	6.12
8456_0	['C1(C(C=C(C(O1)=O)C)(CC=O)O)=O']	['C(C)=O', 'C1(C(C)=CC(C(O1)=O)=O)=O']	Retro Aldol	-12.46
8457_0	['C1(C(CC=O)(CC(C(O1)=O)=C)O)=O']	['C(C)=O', 'C=C1C(OC(C(C1)=O)=O)=O']	Retro Aldol	-12.46
8458_0	['C=C1C(OC(C(C1C(C)O)=O)=O)=O']	['C(C)=O', 'C=C1C(OC(C(C1)=O)=O)=O']	Retro Aldol	10.36
8459_0	['C1(C(CC(C)O1)(CC=O)O)=O']	['C(C)=O', 'C1(C(OC(C)C1)=O)=O']	Retro Aldol	-12.46
8460_0	['C1(C(C(C(C)O1)C(C)O)=O)=O']	['C(C)=O', 'C1(C(OC(C)C1)=O)=O']	Retro Aldol	10.36
8460_1	['C1(C(C(C(C)O1)C(C)O)=O)=O']	['C(C)=O', 'C1(C(OC(C)C1)=O)=O']	Knoevenagel C (inverse)	10.36
8461_0	['C1(CC(C(O1)=O)(CC=O)O)=O']	['C(C)=O', 'C1(CC(C(O1)=O)=O)=O']	Retro Aldol	NaN
8462_0	['C1(C(C(C(O1)=O)=O)C(C)O)=O']	['C(C)=O', 'C1(CC(C(O1)=O)=O)=O']	Retro Aldol	NaN
8462_1	['C1(C(C(C(O1)=O)=O)C(C)O)=O']	['C(C)=O', 'C1(CC(C(O1)=O)=O)=O']	Knoevenagel C (inverse)	NaN
8463_0	['C(C(C(O)=O)C(C(C)=O)=O)=O']	['C(=O)=O', 'C(CC(C(C)=O)=O)=O']	Retro Aldol	-58.0
8463_1	['C(C(C(O)=O)C(C(C)=O)=O)=O']	['C(=O)=O', 'C(CC(C(C)=O)=O)=O']	Beta Decarboxylation	-58.0
8464_0	['C(CC(C(CC(O)=O)=O)=O)=O']	['C(=O)=O', 'C(CC(C(C)=O)=O)=O']	Retro Aldol	-58.92
8464_1	['C(CC(C(CC(O)=O)=O)=O)=O']	['C(=O)=O', 'C(CC(C(C)=O)=O)=O']	Beta Decarboxylation	-58.92
8465_0	['C(C(C(C(C(C)O)=O)=O)O)(O)=O']	['C(C(C(C)O)=O)=O', 'C(C(O)=O)=O']	Retro Aldol	16.1
8466_0	['C(C(C(C(C(C)O)=O)=O)O)(O)=O']	['C(=O)=O', 'C(C(CO)=O)(C(C)O)=O']	Retro Aldol	-54.53
8466_1	['C(C(C(C(C(C)O)=O)=O)O)(O)=O']	['C(=O)=O', 'C(C(CO)=O)(C(C)O)=O']	Beta Decarboxylation	-54.53
8467_0	['C(C(C(C(C(C)O)=O)=O)O)(O)=O']	['C(C)=O', 'C(C(C(C=O)=O)O)(O)=O']	Retro Aldol	12.52
8468_0	['C(C(C(C(C(O)=O)=O)=O)O)(O)=O']	['C(C(C(O)=O)=O)=O', 'C(C(O)=O)=O']	Retro Aldol	16.1
8469_0	['C(C(C(C(C(O)=O)=O)=O)O)(O)=O']	['C(=O)=O', 'C(C(C(CO)=O)=O)(O)=O']	Retro Aldol	-54.53
8469_1	['C(C(C(C(C(O)=O)=O)=O)O)(O)=O']	['C(=O)=O', 'C(C(C(CO)=O)=O)(O)=O']	Beta Decarboxylation	-54.53
8470_0	['C(C(C(C(C(O)=O)=O)=O)O)(O)=O']	['C(=O)=O', 'C(C(C(C=O)=O)O)(O)=O']	Retro Aldol	-52.53
8470_1	['C(C(C(C(C(O)=O)=O)=O)O)(O)=O']	['C(=O)=O', 'C(C(C(C=O)=O)O)(O)=O']	Alpha-Keto Acid Decarboxylation	-52.53
8471_0	['C(C(C(CO)=O)O)(O)=O']	['C(=O)=O', 'C(CO)(CO)=O']	Retro Aldol	-54.71
8471_1	['C(C(C(CO)=O)O)(O)=O']	['C(=O)=O', 'C(CO)(CO)=O']	Beta Decarboxylation	-54.71
8472_0	['C(C(C(C(O)=O)=O)O)(O)=O']	['C(=O)=O', 'C(C(CO)=O)(O)=O']	Retro Aldol	-51.14
8472_1	['C(C(C(C(O)=O)=O)O)(O)=O']	['C(=O)=O', 'C(C(CO)=O)(O)=O']	Beta Decarboxylation	-51.14
8473_0	['C(C(C(CC(O)=O)=O)CO)(O)=O']	['C=O', 'C(CC(CC(O)=O)=O)(O)=O']	Retro Aldol	22.87
8473_1	['C(C(C(CC(O)=O)=O)CO)(O)=O']	['C=O', 'C(CC(CC(O)=O)=O)(O)=O']	Knoevenagel C (inverse)	22.87
8474_0	['C(C(C(CC(O)=O)=O)CO)(O)=O']	['C(=O)=O', 'C(CC(CCO)=O)(O)=O']	Retro Aldol	-61.26
8474_1	['C(C(C(CC(O)=O)=O)CO)(O)=O']	['C(=O)=O', 'C(CC(CCO)=O)(O)=O']	Beta Decarboxylation	-61.26
8475_0	['C(C(C(CC(O)=O)=O)CO)(O)=O']	['C(=O)=O', 'C(C(C(C)=O)CO)(O)=O']	Retro Aldol	-58.92
8475_1	['C(C(C(CC(O)=O)=O)CO)(O)=O']	['C(=O)=O', 'C(C(C(C)=O)CO)(O)=O']	Beta Decarboxylation	-58.92
8476_0	['C(C(C(O)=O)C=C)=O']	['C(=O)=O', 'C(CC=C)=O']	Retro Aldol	-61.26
8476_1	['C(C(C(O)=O)C=C)=O']	['C(=O)=O', 'C(CC=C)=O']	Beta-gamma Unsaturated Acid Decarboxylation	-61.26
8476_2	['C(C(C(O)=O)C=C)=O']	['C(=O)=O', 'C(CC=C)=O']	Beta Decarboxylation	-61.26
8477_0	['C(C(C=C)C(C(O)=O)=O)(O)=O']	['C(=O)=O', 'C=CCC(C(O)=O)=O']	Retro Aldol	-58.0
8477_1	['C(C(C=C)C(C(O)=O)=O)(O)=O']	['C(=O)=O', 'C=CCC(C(O)=O)=O']	Beta-gamma Unsaturated Acid Decarboxylation	-58.0
8477_2	['C(C(C=C)C(C(O)=O)=O)(O)=O']	['C(=O)=O', 'C=CCC(C(O)=O)=O']	Beta Decarboxylation	-58.0
8478_0	['C(C(C(O)=O)C(C(O)=O)=C)=O']	['C(=O)=O', 'C(CC(C(O)=O)=C)=O']	Retro Aldol	-61.26
8478_1	['C(C(C(O)=O)C(C(O)=O)=C)=O']	['C(=O)=O', 'C(CC(C(O)=O)=C)=O']	Beta-gamma Unsaturated Acid Decarboxylation	-61.26
8478_2	['C(C(C(O)=O)C(C(O)=O)=C)=O']	['C(=O)=O', 'C(CC(C(O)=O)=C)=O']	Beta Decarboxylation	-61.26
8479_0	['C(C1C(C(OC(C1=C)=O)=O)=O)(O)=O']	['C(=O)=O', 'C=C1C(OC(C(C1)=O)=O)=O']	Retro Aldol	-54.68
8479_1	['C(C1C(C(OC(C1=C)=O)=O)=O)(O)=O']	['C(=O)=O', 'C=C1C(OC(C(C1)=O)=O)=O']	Beta-gamma Unsaturated Acid Decarboxylation	-54.68
8479_2	['C(C1C(C(OC(C1=C)=O)=O)=O)(O)=O']	['C(=O)=O', 'C=C1C(OC(C(C1)=O)=O)=O']	Beta Decarboxylation	-54.68
8480_0	['C(C1C(C(OC1C)=O)=O)(O)=O']	['C(=O)=O', 'C1(C(OC(C)C1)=O)=O']	Retro Aldol	-54.68
8480_1	['C(C1C(C(OC1C)=O)=O)(O)=O']	['C(=O)=O', 'C1(C(OC(C)C1)=O)=O']	Beta Decarboxylation	-54.68
8481_0	['C1(C(C(O)=O)C(C(O1)=O)=O)=O']	['C(=O)=O', 'C1(CC(C(O1)=O)=O)=O']	Retro Aldol	NaN
8481_1	['C1(C(C(O)=O)C(C(O1)=O)=O)=O']	['C(=O)=O', 'C1(CC(C(O1)=O)=O)=O']	Beta Decarboxylation	NaN
8482_0	['C(C(C(C)O)C(CCO)O)=O']	['C(C)=O', 'C(CC(CCO)O)=O']	Retro Aldol	3.79
8482_1	['C(C(C(C)O)C(CCO)O)=O']	['C(C)=O', 'C(CC(CCO)O)=O']	Knoevenagel C (inverse)	3.79
8483_0	['C(C(C(C)O)C(CCO)O)=O']	['C(CC(C)O)=O', 'C(CCO)=O']	Retro Aldol	3.62
8483_1	['C(C(C(C)O)C(CCO)O)=O']	['C(CC(C)O)=O', 'C(CCO)=O']	Knoevenagel C (inverse)	3.62
8484_0	['C(C(CO)C(CC(C)O)O)=O']	['C(CC(C)O)=O', 'C(CCO)=O']	Retro Aldol	3.62
8484_1	['C(C(CO)C(CC(C)O)O)=O']	['C(CC(C)O)=O', 'C(CCO)=O']	Knoevenagel C (inverse)	3.62
8485_0	['C(C(CO)C(CC(C)O)O)=O']	['C=O', 'C(CC(CC(C)O)O)=O']	Retro Aldol	22.87
8485_1	['C(C(CO)C(CC(C)O)O)=O']	['C=O', 'C(CC(CC(C)O)O)=O']	Knoevenagel C (inverse)	22.87
8486_0	['C(C(C(C)O)C(C=O)O)=O']	['C(C)=O', 'C(CC(C=O)O)=O']	Retro Aldol	3.79
8486_1	['C(C(C(C)O)C(C=O)O)=O']	['C(C)=O', 'C(CC(C=O)O)=O']	Knoevenagel C (inverse)	3.79
8487_0	['C(C(C(C)O)C(C=O)O)=O']	['C(CC(C)O)=O', 'C(C=O)=O']	Retro Aldol	3.62
8487_1	['C(C(C(C)O)C(C=O)O)=O']	['C(CC(C)O)=O', 'C(C=O)=O']	Knoevenagel C (inverse)	3.62
8488_0	['C(C(C(C(C=O)O)O)C(C)O)=O']	['C(C)=O', 'C(CC(C(C=O)O)O)=O']	Retro Aldol	3.79
8488_1	['C(C(C(C(C=O)O)O)C(C)O)=O']	['C(C)=O', 'C(CC(C(C=O)O)O)=O']	Knoevenagel C (inverse)	3.79
8489_0	['C(C(C(C(C=O)O)O)C(C)O)=O']	['C(CC(C)O)=O', 'C(C(C=O)O)=O']	Retro Aldol	-57.98
8489_1	['C(C(C(C(C=O)O)O)C(C)O)=O']	['C(CC(C)O)=O', 'C(C(C=O)O)=O']	Knoevenagel C (inverse)	-57.98
8491_0	['C(C(C(C(C=O)O)O)C(C)O)=O']	['C(CO)=O', 'C(C(C=O)C(C)O)=O']	Retro Aldol	13.37
8491_1	['C(C(C(C(C=O)O)O)C(C)O)=O']	['C(CO)=O', 'C(C(C=O)C(C)O)=O']	Knoevenagel H (inv)	13.37
8492_0	['C(C(C(C)O)C(CO)(CO)O)=O']	['C(C)=O', 'C(CC(CO)(CO)O)=O']	Retro Aldol	3.79
8492_1	['C(C(C(C)O)C(CO)(CO)O)=O']	['C(C)=O', 'C(CC(CO)(CO)O)=O']	Knoevenagel C (inverse)	3.79
8493_0	['C(C(C(C)O)C(CO)(CO)O)=O']	['C(CC(C)O)=O', 'C(CO)(CO)=O']	Retro Aldol	-1.2
8493_1	['C(C(C(C)O)C(CO)(CO)O)=O']	['C(CC(C)O)=O', 'C(CO)(CO)=O']	Knoevenagel C (inverse)	-1.2
8494_0	['C(CO)(C(C(CC(C)O)O)O)=O']	['C(CC(C)O)=O', 'C(CO)(CO)=O']	Retro Aldol	10.17
8494_1	['C(CO)(C(C(CC(C)O)O)O)=O']	['C(CC(C)O)=O', 'C(CO)(CO)=O']	Knoevenagel H (inv)	10.17
8495_0	['C(C(C(C)O)C(C(O)=O)(CO)O)=O']	['C(C)=O', 'C(C(CO)(CC=O)O)(O)=O']	Retro Aldol	3.79
8495_1	['C(C(C(C)O)C(C(O)=O)(CO)O)=O']	['C(C)=O', 'C(C(CO)(CC=O)O)(O)=O']	Knoevenagel C (inverse)	3.79
8496_0	['C(C(C(C)O)C(C(O)=O)(CO)O)=O']	['C(CC(C)O)=O', 'C(C(CO)=O)(O)=O']	Retro Aldol	11.45
8496_1	['C(C(C(C)O)C(C(O)=O)(CO)O)=O']	['C(CC(C)O)=O', 'C(C(CO)=O)(O)=O']	Knoevenagel C (inverse)	11.45
8497_0	['C(C(C(C(CC(C)O)O)O)=O)(O)=O']	['C(CC(C)O)=O', 'C(C(CO)=O)(O)=O']	Retro Aldol	22.82
8497_1	['C(C(C(C(CC(C)O)O)O)=O)(O)=O']	['C(CC(C)O)=O', 'C(C(CO)=O)(O)=O']	Knoevenagel H (inv)	22.82
8498_0	['C(C(C(C(C(O)=O)O)O)C(C)O)=O']	['C(C)=O', 'C(CC(C(C(O)=O)O)O)=O']	Retro Aldol	3.79
8498_1	['C(C(C(C(C(O)=O)O)O)C(C)O)=O']	['C(C)=O', 'C(CC(C(C(O)=O)O)O)=O']	Knoevenagel C (inverse)	3.79
8499_0	['C(C(C(C(C(O)=O)O)O)C(C)O)=O']	['C(CC(C)O)=O', 'C(C(C=O)O)(O)=O']	Retro Aldol	15.67
8499_1	['C(C(C(C(C(O)=O)O)O)C(C)O)=O']	['C(CC(C)O)=O', 'C(C(C=O)O)(O)=O']	Knoevenagel C (inverse)	15.67
8500_0	['C(C(C(C)O)C(C=CC)O)=O']	['C(C)=O', 'C(CC(C=CC)O)=O']	Retro Aldol	3.79
8500_1	['C(C(C(C)O)C(C=CC)O)=O']	['C(C)=O', 'C(CC(C=CC)O)=O']	Knoevenagel C (inverse)	3.79
8501_0	['C(C(C(C)O)C(C=CC)O)=O']	['C(CC(C)O)=O', 'C(C)=CC=O']	Retro Aldol	3.62
8501_1	['C(C(C(C)O)C(C=CC)O)=O']	['C(CC(C)O)=O', 'C(C)=CC=O']	Knoevenagel C (inverse)	3.62
8502_0	['C(C(C(CC=C)O)C(C)O)=O']	['C(C)=O', 'C(CC(CC=C)O)=O']	Retro Aldol	3.79
8502_1	['C(C(C(CC=C)O)C(C)O)=O']	['C(C)=O', 'C(CC(CC=C)O)=O']	Knoevenagel C (inverse)	3.79
8503_0	['C(C(C(CC=C)O)C(C)O)=O']	['C(CC(C)O)=O', 'C(CC=C)=O']	Retro Aldol	3.62
8503_1	['C(C(C(CC=C)O)C(C)O)=O']	['C(CC(C)O)=O', 'C(CC=C)=O']	Knoevenagel C (inverse)	3.62
8504_0	['C(C(C=C)C(CC(C)O)O)=O']	['C(CC(C)O)=O', 'C(CC=C)=O']	Retro Aldol	3.62
8505_0	['C(C(C=O)C(CCO)O)(O)=O']	['C(=O)=O', 'C(CC(CCO)O)=O']	Retro Aldol	-61.26
8505_1	['C(C(C=O)C(CCO)O)(O)=O']	['C(=O)=O', 'C(CC(CCO)O)=O']	Beta Decarboxylation	-61.26
8506_0	['C(C(C=O)C(CCO)O)(O)=O']	['C(CC(O)=O)=O', 'C(CCO)=O']	Retro Aldol	-6.06
8506_1	['C(C(C=O)C(CCO)O)(O)=O']	['C(CC(O)=O)=O', 'C(CCO)=O']	Knoevenagel C (inverse)	-6.06
8507_0	['C(C(CO)C(CC(O)=O)O)=O']	['C(CC(O)=O)=O', 'C(CCO)=O']	Retro Aldol	-6.06
8507_1	['C(C(CO)C(CC(O)=O)O)=O']	['C(CC(O)=O)=O', 'C(CCO)=O']	Knoevenagel C (inverse)	-6.06
8508_0	['C(C(CO)C(CC(O)=O)O)=O']	['C=O', 'C(CC(CC=O)O)(O)=O']	Retro Aldol	22.87
8508_1	['C(C(CO)C(CC(O)=O)O)=O']	['C=O', 'C(CC(CC=O)O)(O)=O']	Knoevenagel C (inverse)	22.87
8509_0	['C(C(C=O)C(C=O)O)(O)=O']	['C(=O)=O', 'C(CC(C=O)O)=O']	Retro Aldol	-61.26
8509_1	['C(C(C=O)C(C=O)O)(O)=O']	['C(=O)=O', 'C(CC(C=O)O)=O']	Beta Decarboxylation	-61.26
8510_0	['C(C(C=O)C(C=O)O)(O)=O']	['C(CC(O)=O)=O', 'C(C=O)=O']	Retro Aldol	-6.06
8510_1	['C(C(C=O)C(C=O)O)(O)=O']	['C(CC(O)=O)=O', 'C(C=O)=O']	Knoevenagel C (inverse)	-6.06
8511_0	['C(C(C=O)C(C(C=O)O)O)(O)=O']	['C(=O)=O', 'C(CC(C(C=O)O)O)=O']	Retro Aldol	-61.26
8511_1	['C(C(C=O)C(C(C=O)O)O)(O)=O']	['C(=O)=O', 'C(CC(C(C=O)O)O)=O']	Beta Decarboxylation	-61.26
8512_0	['C(C(C=O)C(C(C=O)O)O)(O)=O']	['C(CC(O)=O)=O', 'C(C(C=O)O)=O']	Retro Aldol	-67.66
8512_1	['C(C(C=O)C(C(C=O)O)O)(O)=O']	['C(CC(O)=O)=O', 'C(C(C=O)O)=O']	Knoevenagel C (inverse)	-67.66
8514_0	['C(C(C=O)C(C(C=O)O)O)(O)=O']	['C(CO)=O', 'C(C(C=O)C(O)=O)=O']	Retro Aldol	13.37
8514_1	['C(C(C=O)C(C(C=O)O)O)(O)=O']	['C(CO)=O', 'C(C(C=O)C(O)=O)=O']	Knoevenagel H (inv)	13.37
8515_0	['C(C(C=O)C(CO)(CO)O)(O)=O']	['C(=O)=O', 'C(CC(CO)(CO)O)=O']	Retro Aldol	-61.26
8515_1	['C(C(C=O)C(CO)(CO)O)(O)=O']	['C(=O)=O', 'C(CC(CO)(CO)O)=O']	Beta Decarboxylation	-61.26
8516_0	['C(C(C=O)C(CO)(CO)O)(O)=O']	['C(CC(O)=O)=O', 'C(CO)(CO)=O']	Retro Aldol	-10.88
8516_1	['C(C(C=O)C(CO)(CO)O)(O)=O']	['C(CC(O)=O)=O', 'C(CO)(CO)=O']	Knoevenagel C (inverse)	-10.88
8517_0	['C(CC(C(C(CO)=O)O)O)(O)=O']	['C(CC(O)=O)=O', 'C(CO)(CO)=O']	Retro Aldol	0.49
8517_1	['C(CC(C(C(CO)=O)O)O)(O)=O']	['C(CC(O)=O)=O', 'C(CO)(CO)=O']	Knoevenagel H (inv)	0.49
8518_0	['C(C(C=O)C(C(O)=O)(CO)O)(O)=O']	['C(=O)=O', 'C(C(CO)(CC=O)O)(O)=O']	Retro Aldol	-61.26
8518_1	['C(C(C=O)C(C(O)=O)(CO)O)(O)=O']	['C(=O)=O', 'C(C(CO)(CC=O)O)(O)=O']	Beta Decarboxylation	-61.26
8519_0	['C(C(C=O)C(C(O)=O)(CO)O)(O)=O']	['C(CC(O)=O)=O', 'C(C(CO)=O)(O)=O']	Retro Aldol	1.77
8519_1	['C(C(C=O)C(C(O)=O)(CO)O)(O)=O']	['C(CC(O)=O)=O', 'C(C(CO)=O)(O)=O']	Knoevenagel C (inverse)	1.77
8520_0	['C(CC(C(C(C(O)=O)=O)O)O)(O)=O']	['C(CC(O)=O)=O', 'C(C(CO)=O)(O)=O']	Retro Aldol	13.14
8520_1	['C(CC(C(C(C(O)=O)=O)O)O)(O)=O']	['C(CC(O)=O)=O', 'C(C(CO)=O)(O)=O']	Knoevenagel H (inv)	13.14
8521_0	['C(C(C=O)C(C(C(O)=O)O)O)(O)=O']	['C(=O)=O', 'C(CC(C(C(O)=O)O)O)=O']	Retro Aldol	-61.26
8521_1	['C(C(C=O)C(C(C(O)=O)O)O)(O)=O']	['C(=O)=O', 'C(CC(C(C(O)=O)O)O)=O']	Beta Decarboxylation	-61.26
8522_0	['C(C(C=O)C(C(C(O)=O)O)O)(O)=O']	['C(CC(O)=O)=O', 'C(C(C=O)O)(O)=O']	Retro Aldol	5.98
8522_1	['C(C(C=O)C(C(C(O)=O)O)O)(O)=O']	['C(CC(O)=O)=O', 'C(C(C=O)O)(O)=O']	Knoevenagel C (inverse)	5.98
8523_0	['C(C(C=O)C(C=CC)O)(O)=O']	['C(=O)=O', 'C(CC(C=CC)O)=O']	Retro Aldol	-61.26
8523_1	['C(C(C=O)C(C=CC)O)(O)=O']	['C(=O)=O', 'C(CC(C=CC)O)=O']	Beta Decarboxylation	-61.26
8524_0	['C(C(C=O)C(C=CC)O)(O)=O']	['C(CC(O)=O)=O', 'C(C)=CC=O']	Retro Aldol	-6.06
8524_1	['C(C(C=O)C(C=CC)O)(O)=O']	['C(CC(O)=O)=O', 'C(C)=CC=O']	Knoevenagel C (inverse)	-6.06
8525_0	['C(C(C=O)C(CC=C)O)(O)=O']	['C(=O)=O', 'C(CC(CC=C)O)=O']	Retro Aldol	-61.26
8525_1	['C(C(C=O)C(CC=C)O)(O)=O']	['C(=O)=O', 'C(CC(CC=C)O)=O']	Beta Decarboxylation	-61.26
8526_0	['C(C(C=O)C(CC=C)O)(O)=O']	['C(CC(O)=O)=O', 'C(CC=C)=O']	Retro Aldol	-6.06
8526_1	['C(C(C=O)C(CC=C)O)(O)=O']	['C(CC(O)=O)=O', 'C(CC=C)=O']	Knoevenagel C (inverse)	-6.06
8527_0	['C(C(C=C)C(CC(O)=O)O)=O']	['C(CC(O)=O)=O', 'C(CC=C)=O']	Retro Aldol	-6.06
8528_0	['C(C(C(C(C(O)=O)=O)C(C)O)O)=O']	['C(C)=O', 'C(C(CC(C(O)=O)=O)O)=O']	Retro Aldol	3.79
8528_1	['C(C(C(C(C(O)=O)=O)C(C)O)O)=O']	['C(C)=O', 'C(C(CC(C(O)=O)=O)O)=O']	Knoevenagel C (inverse)	3.79
8529_0	['C(C(C(C(C(O)=O)=O)C(C)O)O)=O']	['C(C(CC(C)O)=O)(O)=O', 'C(C=O)=O']	Retro Aldol	3.62
8529_1	['C(C(C(C(C(O)=O)=O)C(C)O)O)=O']	['C(C(CC(C)O)=O)(O)=O', 'C(C=O)=O']	Knoevenagel C (inverse)	3.62
8530_0	['C(C(C)(C(C=O)C(C=O)O)O)(O)=O']	['C(C(C)=O)(O)=O', 'C(CC(C=O)O)=O']	Retro Aldol	4.76
8530_1	['C(C(C)(C(C=O)C(C=O)O)O)(O)=O']	['C(C(C)=O)(O)=O', 'C(CC(C=O)O)=O']	Knoevenagel C (inverse)	4.76
8531_0	['C(C(C)(C(C=O)C(C=O)O)O)(O)=O']	['C(C(C)(CC=O)O)(O)=O', 'C(C=O)=O']	Retro Aldol	3.62
8531_1	['C(C(C)(C(C=O)C(C=O)O)O)(O)=O']	['C(C(C)(CC=O)O)(O)=O', 'C(C=O)=O']	Knoevenagel C (inverse)	3.62
8532_0	['C(C(C(C(O)=O)=O)C(C=O)O)(O)=O']	['C(=O)=O', 'C(C(CC(C(O)=O)=O)O)=O']	Retro Aldol	-61.26
