Generation	Inchi	Smiles	Pathway
G4	FDTWGYFJRNMBBP	C(C(CC(C(C=O)=CN)O)O)=O	['C(C(CC(C(C=O)=CN)O)O)=O', ['41135_0', 'Elimination2'], 'C(C(CN)(C(CC(C=O)O)O)O)=O', ['1412_0', 'Knoevenagel C'], 'C(CC(C=O)O)=O', ['92_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ILHBWXNUKABNTC	C(C(C=CC(CO)=O)(CN)O)=O	['C(C(C=CC(CO)=O)(CN)O)=O', ['41137_0', 'Elimination2'], 'C(C(C(CC(CO)=O)O)(CN)O)=O', ['1414_0', 'Knoevenagel C'], 'C(CC(CO)=O)=O', ['94_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ONHFHJMNTCURKM	C(CO)(CC(C(C=O)=CN)O)=O	['C(CO)(CC(C(C=O)=CN)O)=O', ['41139_0', 'Elimination2'], 'C(C(C(CC(CO)=O)O)(CN)O)=O', ['1414_0', 'Knoevenagel C'], 'C(CC(CO)=O)=O', ['94_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	CUMZRGLAYKKHPM	C(C(C(CO)=CC=O)(CN)O)=O	['C(C(C(CO)=CC=O)(CN)O)=O', ['41141_0', 'Elimination2'], 'C(C(CN)(C(CO)(CC=O)O)O)=O', ['1416_0', 'Knoevenagel C'], 'C(CC(CO)=O)=O', ['94_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	VHAHXXQHCRNOEU	C(CC(C(C=O)=CN)(CO)O)=O	['C(CC(C(C=O)=CN)(CO)O)=O', ['41143_0', 'Elimination2'], 'C(C(CN)(C(CO)(CC=O)O)O)=O', ['1416_0', 'Knoevenagel C'], 'C(CC(CO)=O)=O', ['94_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	RCNZOYFPSBHYKI	C(C)(C(C(C(C=O)=CN)O)O)=O	['C(C)(C(C(C(C=O)=CN)O)O)=O', ['41147_0', 'Elimination2'], 'C(C(C(C(C(C)=O)O)O)(CN)O)=O', ['1420_0', 'Knoevenagel C'], 'C(C(C(C)=O)O)=O', ['96_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	MZPACZQNGOVIBH	C(C(C(C(C=O)O)=C)(CN)O)=O	['C(C(C(C(C=O)O)=C)(CN)O)=O', ['41149_0', 'Elimination2'], 'C(C(CN)(C(C)(C(C=O)O)O)O)=O', ['1422_0', 'Knoevenagel C'], 'C(C(C(C)=O)O)=O', ['96_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	KVDDAQPVRNTVOV	C(C(C(C(C=O)=CN)(C)O)O)=O	['C(C(C(C(C=O)=CN)(C)O)O)=O', ['41151_0', 'Elimination2'], 'C(C(CN)(C(C)(C(C=O)O)O)O)=O', ['1422_0', 'Knoevenagel C'], 'C(C(C(C)=O)O)=O', ['96_0', 'Elimination + enol to keto'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	FZXQRZUZFLZEIR	C(C(C=C)(C(CO)N)O)=O	['C(C(C=C)(C(CO)N)O)=O', ['41162_0', 'Elimination2'], 'C(C(C(C)O)(C(CO)N)O)=O', ['1430_0', 'Knoevenagel C'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	IDMQUVNQDNLDLP	C(CO)(N)=C(C=O)C(C)O	['C(CO)(N)=C(C=O)C(C)O', ['41164_0', 'Elimination2'], 'C(C(C(C)O)(C(CO)N)O)=O', ['1430_0', 'Knoevenagel C'], 'C(C)=O', ['98_0', 'Elimination + enol to keto'], 'C(CO)O', ['15_0', 'Cannizarro 2, HCHO (oxidation)'], 'C=O']
G4	VOGYWPQUHFVUKL	C(C(C=C(CO)N)(CO)O)=O	['C(C(C=C(CO)N)(CO)O)=O', ['41171_0', 'Elimination2'], 'C(C(CO)(C(C(CO)N)O)O)=O', ['1436_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	KNJPWHIDVVHDBO	C(C(C(CO)=CN)(CO)O)=O	['C(C(C(CO)=CN)(CO)O)=O', ['41173_0', 'Elimination2'], 'C(C(CO)(C(CO)(CN)O)O)=O', ['1442_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	QYXNYILOLILBOP	C(C(C(C=O)=CCO)(CO)O)=O	['C(C(C(C=O)=CCO)(CO)O)=O', ['41179_0', 'Elimination2'], 'C(C(CCO)(C(C=O)(CO)O)O)=O', ['1452_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	LYWDIWUYNWXSBF	C(C(C=CC(C=O)O)(CO)O)=O	['C(C(C=CC(C=O)O)(CO)O)=O', ['41185_0', 'Elimination2'], 'C(C(CO)(C(CC(C=O)O)O)O)=O', ['1458_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	RRADNGBQFCKXCM	C(C(C=CC(CO)=O)(CO)O)=O	['C(C(C=CC(CO)=O)(CO)O)=O', ['41187_0', 'Elimination2'], 'C(C(CO)(C(CC(CO)=O)O)O)=O', ['1460_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	BVTVXNCXADUDHM	C(C(C(CO)=CC=O)(CO)O)=O	['C(C(C(CO)=CC=O)(CO)O)=O', ['41189_0', 'Elimination2'], 'C(C(CO)(C(CO)(CC=O)O)O)=O', ['1462_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	BFQKLKOHPSELED	C(C(C(C(C=O)O)=C)(CO)O)=O	['C(C(C(C(C=O)O)=C)(CO)O)=O', ['41191_0', 'Elimination2'], 'C(C(CO)(C(C)(C(C=O)O)O)O)=O', ['1468_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	SEJLHJJIAKPORP	C(N)=C(C=O)C(C(CO)O)O	['C(N)=C(C=O)C(C(CO)O)O', ['41195_0', 'Elimination2'], 'C(C(CN)(C(C(CO)O)O)O)=O', ['1472_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	NPHYJEYNRMGPBT	C(C(C=CC=O)(C(CO)O)O)=O	['C(C(C=CC=O)(C(CO)O)O)=O', ['41198_0', 'Elimination2'], 'C(C(C(CC=O)O)(C(CO)O)O)=O', ['1478_0', 'Knoevenagel C'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ZWYQYCMWDIBYBU	C(C(C(C=O)=C)(C(CO)O)O)=O	['C(C(C(C=O)=C)(C(CO)O)O)=O', ['41200_0', 'Elimination2'], 'C(C(C(CO)O)(C(C=O)(C)O)O)=O', ['1480_0', 'Knoevenagel C'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	BGUMJEMAYDEYPG	C(C(C=C)(C(CO)O)O)=O	['C(C(C=C)(C(CO)O)O)=O', ['41202_0', 'Elimination2'], 'C(C(C(CO)O)(C(C)O)O)=O', ['1484_0', 'Knoevenagel C'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ZZDYHURJLIDSCH	C(CO)(C(C=CN)(CO)O)=O	['C(CO)(C(C=CN)(CO)O)=O', ['41208_0', 'Elimination2'], 'C(CO)(C(CO)(C(CN)O)O)=O', ['1494_0', 'Knoevenagel C'], 'C(CN)=O', ['10_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	DHRMUPSFBLOOFD	C(CO)(N)=C(C=O)CO	['C(CO)(N)=C(C=O)CO', ['41234_0', 'Elimination2'], 'C(C(CO)(C(CO)N)O)=O', ['1536_0', 'Knoevenagel C'], 'C=O']
G4	HNNGRGRAAAVBFA	C(N)=C(C=O)C(CO)O	['C(N)=C(C=O)C(CO)O', ['41239_0', 'Elimination2'], 'C(C(CN)(C(CO)O)O)=O', ['1554_0', 'Knoevenagel C'], 'C(CO)=O']
G4	ZKRYRNSZNYSAFB	C(CO)(N)=C(C=O)C(CO)O	['C(CO)(N)=C(C=O)C(CO)O', ['41241_0', 'Elimination2'], 'C(C(C(CO)O)(C(CO)N)O)=O', ['1556_0', 'Knoevenagel C'], 'C(CO)=O']
G4	DUWSAYUIYHKJRV	C(C(C=C(CO)N)(CC=O)O)=O	['C(C(C=C(CO)N)(CC=O)O)=O', ['41256_0', 'Elimination2'], 'C(C(C(C(CO)N)O)(CC=O)O)=O', ['1562_0', 'Knoevenagel H'], 'C(C(CO)N)=O', ['25_0', 'Aldol Condensation'], 'C=O']
G4	CVGWKDMKSPCPJM	C(CO)(CO)=C(C(O)=O)N	['C(CO)(CO)=C(C(O)=O)N', ['41270_0', 'Elimination2'], 'C(C(C(CO)(CO)O)N)(O)=O', ['1572_0', 'Knoevenagel H'], 'C(CO)(CO)=O', ['39_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	WVPPTPCYWISMHH	C(C(C(CO)=CN)(CC=O)O)=O	['C(C(C(CO)=CN)(CC=O)O)=O', ['41279_0', 'Elimination2'], 'C(C(C(CO)(CN)O)(CC=O)O)=O', ['1580_0', 'Knoevenagel H'], 'C(CO)(CN)=O', ['47_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	JBEKRARNDZMZMH	C(C(N)=C(C=O)CCO)(O)=O	['C(C(N)=C(C=O)CCO)(O)=O', ['41302_0', 'Elimination2'], 'C(C(CCO)(C(C(O)=O)N)O)=O', ['1594_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	QMSXAGNKLLAHQT	C(C(C(C=O)=CCO)N)(O)=O	['C(C(C(C=O)=CCO)N)(O)=O', ['41304_0', 'Elimination2'], 'C(C(CCO)(C(C(O)=O)N)O)=O', ['1594_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	LLNBJPAJYYUQSW	C(C(N)=CC(CCO)=O)(O)=O	['C(C(N)=CC(CCO)=O)(O)=O', ['41307_0', 'Elimination2'], 'C(C(C(C(CCO)=O)O)N)(O)=O', ['1596_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	RFMAVBNILLUKBA	C(CC(C=C(C(O)=O)N)O)=O	['C(CC(C=C(C(O)=O)N)O)=O', ['41310_0', 'Elimination2'], 'C(CC(C(C(C(O)=O)N)O)O)=O', ['1598_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	OSSVLZINGZKFBF	C(C(CC=C(C(O)=O)N)O)=O	['C(C(CC=C(C(O)=O)N)O)=O', ['41313_0', 'Elimination2'], 'C(C(C(CC(C=O)O)O)N)(O)=O', ['1600_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	MJBNGPROJMAGQK	C(C(C=CC(C=O)O)N)(O)=O	['C(C(C=CC(C=O)O)N)(O)=O', ['41316_0', 'Elimination2'], 'C(C(C(CC(C=O)O)O)N)(O)=O', ['1600_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	ZQNLHTBNCVKVJH	C(CO)(CC=C(C(O)=O)N)=O	['C(CO)(CC=C(C(O)=O)N)=O', ['41318_0', 'Elimination2'], 'C(C(C(CC(CO)=O)O)N)(O)=O', ['1602_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	MUNZFGUKRFDLHJ	C(C(C=CC(CO)=O)N)(O)=O	['C(C(C=CC(CO)=O)N)(O)=O', ['41320_0', 'Elimination2'], 'C(C(C(CC(CO)=O)O)N)(O)=O', ['1602_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	UUZKDZDHAQLQRB	C(CC(CO)=C(C(O)=O)N)=O	['C(CC(CO)=C(C(O)=O)N)=O', ['41322_0', 'Elimination2'], 'C(CC(CO)(C(C(O)=O)N)O)=O', ['1604_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	WRUWRVSFDGSAMJ	C(C(C(CO)=CC=O)N)(O)=O	['C(C(C(CO)=CC=O)N)(O)=O', ['41324_0', 'Elimination2'], 'C(CC(CO)(C(C(O)=O)N)O)=O', ['1604_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	HZHOCDUBIDHVKF	C(C)(C(C=C(C(O)=O)N)O)=O	['C(C)(C(C=C(C(O)=O)N)O)=O', ['41326_0', 'Elimination2'], 'C(C(C(C(C(C)=O)O)O)N)(O)=O', ['1606_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	BZDNCHMVNSUFCH	C(C(C(C)=C(C(O)=O)N)O)=O	['C(C(C(C)=C(C(O)=O)N)O)=O', ['41328_0', 'Elimination2'], 'C(C(C(C)(C(C=O)O)O)N)(O)=O', ['1608_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	BVUBMQKMZVQNQB	C(C(C(C(C=O)O)=C)N)(O)=O	['C(C(C(C(C=O)O)=C)N)(O)=O', ['41330_0', 'Elimination2'], 'C(C(C(C)(C(C=O)O)O)N)(O)=O', ['1608_0', 'Knoevenagel H'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	YNDWQTPBZVQOCV	C(C(C=C(CO)N)O)(O)=O	['C(C(C=C(CO)N)O)(O)=O', ['41362_0', 'Elimination2'], 'C(C(C(C(CO)N)O)O)(O)=O', ['1635_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['17_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	IVKXIWWXTOTIDU	C(C(C(CO)=CN)O)(O)=O	['C(C(C(CO)=CN)O)(O)=O', ['41368_0', 'Elimination2'], 'C(C(C(CO)(CN)O)O)(O)=O', ['1647_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['17_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	AIVRAUGMMPGMCT	C(C(C(C=O)=CCO)O)(O)=O	['C(C(C(C=O)=CCO)O)(O)=O', ['41376_0', 'Elimination2'], 'C(C(CCO)(C(C(O)=O)O)O)=O', ['1660_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['17_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	PEPIEXUFPJZRNL	C(C(C=CC(C=O)O)O)(O)=O	['C(C(C=CC(C=O)O)O)(O)=O', ['41382_0', 'Elimination2'], 'C(C(C(CC(C=O)O)O)O)(O)=O', ['1666_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['17_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	FDUGJRLCNSXSPT	C(C(C=CC(CO)=O)O)(O)=O	['C(C(C=CC(CO)=O)O)(O)=O', ['41384_0', 'Elimination2'], 'C(C(C(CC(CO)=O)O)O)(O)=O', ['1668_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['17_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	PZAZEKSXKIWDLK	C(C(C(CO)=CC=O)O)(O)=O	['C(C(C(CO)=CC=O)O)(O)=O', ['41386_0', 'Elimination2'], 'C(CC(CO)(C(C(O)=O)O)O)=O', ['1670_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['17_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	LJILFYPHHYMXKP	C(C(C(C(C=O)O)=C)O)(O)=O	['C(C(C(C(C=O)O)=C)O)(O)=O', ['41388_0', 'Elimination2'], 'C(C(C(C)(C(C=O)O)O)O)(O)=O', ['1674_0', 'Knoevenagel H'], 'C(CO)(O)=O', ['17_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	BMYBOMOLGKNMBZ	C(C=CC(C(CO)O)=O)(O)=O	['C(C=CC(C(CO)O)=O)(O)=O', ['41438_0', 'Elimination2'], 'C(CC(C(O)=O)O)(C(CO)O)=O', ['1821_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)(O)=O', ['80_0', 'Knoevenagel H'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	DDBPNMRENRUWPL	C(C(C(C=CCO)=O)O)(O)=O	['C(C(C(C=CCO)=O)O)(O)=O', ['41440_0', 'Elimination2'], 'C(C(C(CC(CO)O)=O)O)(O)=O', ['1824_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)(O)=O', ['80_0', 'Knoevenagel H'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	VLFRVDIMPKLKEE	C(C(CO)O)=CC(C(O)=O)=O	['C(C(CO)O)=CC(C(O)=O)=O', ['41442_0', 'Elimination2'], 'C(C(CC(C(CO)O)O)=O)(O)=O', ['1831_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)(O)=O', ['80_0', 'Knoevenagel H'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	SZTSAGJUFMGXON	C(C(CO)O)(N)=CC=O	['C(C(CO)O)(N)=CC=O', ['41594_0', 'Elimination2'], 'C(C(C(C(CO)O)N)O)=O', ['2031_0', 'Mannich Addition'], 'N']
G4	IRWKZRHHRLFZCR	C(C(C(N)=CCO)O)=O	['C(C(C(N)=CCO)O)=O', ['41596_0', 'Elimination2'], 'C(C(C(C(CO)O)N)O)=O', ['2031_0', 'Mannich Addition'], 'N']
G4	NTSRIUHAOCAOQN	C(C(C(CO)O)O)(N)=CC=O	['C(C(C(CO)O)O)(N)=CC=O', ['41598_0', 'Elimination2'], 'C(C(C(C(C(CO)O)O)N)O)=O', ['2033_0', 'Mannich Addition'], 'N']
G4	KGUHXLCVURNHSK	C(C(C(N)=CC(CO)O)O)=O	['C(C(C(N)=CC(CO)O)O)=O', ['41600_0', 'Elimination2'], 'C(C(C(C(C(CO)O)O)N)O)=O', ['2033_0', 'Mannich Addition'], 'N']
G4	ISTXSIKGQUZHPL	C(C(C(N)=CCO)O)(O)=O	['C(C(C(N)=CCO)O)(O)=O', ['41606_0', 'Elimination2'], 'C(C(C(C(CO)O)N)O)(O)=O', ['2044_0', 'Mannich Addition'], 'N']
G4	IWYDLCVJOSUYIL	C(C(CO)O)(N)=CC(O)=O	['C(C(CO)O)(N)=CC(O)=O', ['41608_0', 'Elimination2'], 'C(C(C(C(CO)O)N)O)(O)=O', ['2044_0', 'Mannich Addition'], 'N']
G4	BALCEEISMQFXHO	C1C(CO)OC(C=1N)O	['C1C(CO)OC(C=1N)O', ['41638_0', 'Elimination2'], 'C(C1C(C(C(O)O1)N)O)O', ['2096_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(CO)O)O)N)=O', ['19_0', 'Aldol Condensation'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	PXQKLWYOVKMKOT	C1C(C(CO)O)OC(C=1N)O	['C1C(C(CO)O)OC(C=1N)O', ['41642_0', 'Elimination2'], 'C(C(C1C(C(C(O)O1)N)O)O)O', ['2098_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(CO)O)O)O)N)=O', ['21_0', 'Aldol Condensation'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	WNDQDPRLIWRXBA	C(C1(C(O)OCC1O)O)=CN	['C(C1(C(O)OCC1O)O)=CN', ['41650_0', 'Elimination2'], 'C1C(C(C(O)O1)(C(CN)O)O)O', ['2108_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)(C(CN)O)O)=O', ['69_0', 'Knoevenagel C'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	LNELXJMZEUHZQQ	C1C(COC(C=1N)O)O	['C1C(COC(C=1N)O)O', ['41656_0', 'Elimination2'], 'C1C(C(C(C(O)O1)N)O)O', ['2120_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C(C(CO)O)O)N)=O', ['19_0', 'Aldol Condensation'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
G4	OXRAJIXERKIMHW	C1C(C(CO)OC(C=1N)O)O	['C1C(C(CO)OC(C=1N)O)O', ['41660_0', 'Elimination2'], 'C(C1C(C(C(C(O)O1)N)O)O)O', ['2122_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C(C(C(CO)O)O)O)N)=O', ['21_0', 'Aldol Condensation'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	BDGFOPMEWWOBOP	C1C(C(COC(C=1N)O)O)O	['C1C(C(COC(C=1N)O)O)O', ['41664_0', 'Elimination2'], 'C1C(C(C(C(C(O)O1)N)O)O)O', ['2130_0', 'Hemiacetal Formation for 7 membered rings'], 'C(C(C(C(C(CO)O)O)O)N)=O', ['21_0', 'Aldol Condensation'], 'C(C(C(CO)O)O)=O', ['7_0', 'Aldol Condensation'], 'C(CO)=O']
G4	MHSZZFLQYRGBAZ	C(C(C(CO)O)O)=CN	['C(C(C(CO)O)O)=CN', ['41678_0', 'Elimination2'], 'C(C(C(C(CN)O)O)O)O', ['2143_0', 'Transamination (inverse)'], 'C(C(C(C(CO)O)O)O)=O', ['27_0', 'Aldol Condensation'], 'C(CO)=O']
G4	DUOBGYTUPXPQEF	C(C(C(C(CO)O)O)O)=CN	['C(C(C(C(CO)O)O)O)=CN', ['41680_0', 'Elimination2'], 'C(C(C(C(C(CN)O)O)O)O)O', ['2145_0', 'Transamination (inverse)'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['29_0', 'Aldol Condensation'], 'C(CO)=O']
G4	RMRWGUIHJIQRFT	C(CO)(C(C(CO)O)O)=CN	['C(CO)(C(C(CO)O)O)=CN', ['41690_0', 'Elimination2'], 'C(C(CN)(C(C(CO)O)O)O)O', ['2166_0', 'Transamination (inverse)'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	DTCCTWLFXXLEKC	C(N)=C(CO)CO	['C(N)=C(CO)CO', ['41700_0', 'Elimination2'], 'C(C(CO)(CN)O)O', ['2172_0', 'Transamination (inverse)'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	PVMCFQDZFVGJEH	C(CO)(C(CO)O)=CN	['C(CO)(C(CO)O)=CN', ['41702_0', 'Elimination2'], 'C(C(CN)(C(CO)O)O)O', ['2174_0', 'Transamination (inverse)'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	UQHLPUVQDWQUCD	C(C(CO)O)(C(CO)O)=CN	['C(C(CO)O)(C(CO)O)=CN', ['41704_0', 'Elimination2'], 'C(C(C(CN)(C(CO)O)O)O)O', ['2176_0', 'Transamination (inverse)'], 'C(CN)(O)=O', ['63_0', 'Cannizarro 2, HCHO (reduction)'], 'C=O']
G4	RFTHSMAPWRIBGB	C(CC(C(C(CO)=O)O)N)=O	['C(CC(C(C(CO)=O)O)N)=O', ['47920_0', 'Mannich Addition'], 'N']
G4	DPFZGKKWIQELNR	C(CO)(C(C(C)N)O)=O	['C(CO)(C(C(C)N)O)=O', ['47932_0', 'Mannich Addition'], 'N']
G4	LOLRYCHLCRFDTD	C(C(C(C)N)O)(C(CO)O)=O	['C(C(C(C)N)O)(C(CO)O)=O', ['47941_0', 'Mannich Addition'], 'N']
G4	WAOOFQIGUJJEBK	C(CC(C(CO)(CO)O)N)=O	['C(CC(C(CO)(CO)O)N)=O', ['48007_0', 'Mannich Addition'], 'N']
G4	ZJGBMHXXTXAQIO	C(C(C=O)C(C(CO)O)N)=O	['C(C(C=O)C(C(CO)O)N)=O', ['48111_0', 'Mannich Addition'], 'N']
G4	YUTRFPUDDMXUPG	C(CC(C(CO)O)N)=O	['C(CC(C(CO)O)N)=O', ['48126_0', 'Mannich Addition'], 'N']
G4	OOPGJQLONRQSOE	C(CC(C(C(CO)O)O)N)=O	['C(CC(C(C(CO)O)O)N)=O', ['48132_0', 'Mannich Addition'], 'N']
G4	UGYQKNIXBSUEBP	C(C(C(CO)C(CO)N)=O)=O	['C(C(C(CO)C(CO)N)=O)=O', ['48246_0', 'Mannich Addition'], 'N']
G4	MQOIIDLQBLKSJB	C(C(CC(C(C=O)O)N)O)=O	['C(C(CC(C(C=O)O)N)O)=O', ['48251_0', 'Mannich Addition'], 'N']
G4	MVSICVCRFSZZPX	C(C(CO)(C(CC=O)N)O)=O	['C(C(CO)(C(CC=O)N)O)=O', ['48365_0', 'Mannich Addition'], 'N']
G4	PGOZEWOVQWMQNP	C1(C(C(C(CO)O1)N)O)=O	['C1(C(C(C(CO)O1)N)O)=O', ['48481_0', 'Mannich Addition'], 'N']
G4	JHWCTKZPNBAMPP	C1(C(C(C(CO1)O)N)O)=O	['C1(C(C(C(CO1)O)N)O)=O', ['48487_0', 'Mannich Addition'], 'N']
G4	FZLJLDMJOFEWNG	C1(C(O)OC(C(CO)N)C1)=O	['C1(C(O)OC(C(CO)N)C1)=O', ['49788_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(C(CO)N)O)=O)=O', ['134_0', 'Aldol Condensation'], 'C(C(CO)N)=O', ['25_0', 'Aldol Condensation'], 'C=O']
G4	FSYRVVVHBMTZPL	C1(CC(C(C(CN)O)O1)O)O	['C1(CC(C(C(CN)O)O1)O)O', ['49805_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(CN)O)O)O)=O', ['154_0', 'Aldol Condensation'], 'C(C(C(CN)O)O)=O', ['31_0', 'Aldol Condensation'], 'C(CO)=O']
G4	RTXYHPSDHUSVIE	C(CO)(C1C(CC(O1)O)O)=O	['C(CO)(C1C(CC(O1)O)O)=O', ['49830_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(CO)=O)O)O)=O', ['209_0', 'Aldol Condensation'], 'C(CO)(CO)=O', ['39_0', 'Keto-enol migration twice'], 'C(C(CO)O)=O', ['5_0', 'Aldol Condensation'], 'C=O']
