Generation	Inchi	Smiles	Pathway
G4	XZNZTUPJLJAVAU	C1C(C)(C(C(O)O1)N)O	['C1C(C)(C(C(O)O1)N)O', ['64060_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)(CO)O)N)=O', ['1241_0', 'Aldol Condensation'], 'C(C)(CO)=O', ['77_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['24_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	RDZBXCZTPLQKQK	C(C1C(CN)OC(C1O)O)=O	['C(C1C(CN)OC(C1O)O)=O', ['64077_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)O)C(C=O)O)=O', ['1259_0', 'Aldol Condensation'], 'C(CC(C=O)O)=O', ['81_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['28_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	VTVRXQDXMNUSBX	C1C(CC(O)O1)(C(CO)O)O	['C1C(CC(O)O1)(C(CO)O)O', ['64086_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)(C(CO)O)O)=O', ['1270_0', 'Aldol Condensation'], 'C(C)=O', ['84_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['28_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	DWGCZUPQLPBMMR	C(C1(CC(O)OC1CO)O)O	['C(C1(CC(O)OC1CO)O)O', ['64088_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)(C(CO)O)O)=O', ['1270_0', 'Aldol Condensation'], 'C(C)=O', ['84_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['28_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ADOCKUXZFKESII	C1(CC(CN)(C(CO)O1)O)O	['C1(CC(CN)(C(CO)O1)O)O', ['64090_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CN)(C(CO)O)O)=O', ['1278_0', 'Aldol Condensation'], 'C(C)=O', ['84_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['28_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	GVJGWERMMPSWMR	C(C(C1C(CC(O)O1)O)N)O	['C(C(C1C(CC(O)O1)O)N)O', ['64230_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(C(C(CO)N)O)O)=O', ['1431_0', 'Aldol Condensation'], 'C(C)=O', ['84_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['28_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ASNHGEVAWNWCRQ	C1C(CO)(C(C(O)O1)O)O	['C1C(CO)(C(C(O)O1)O)O', ['64240_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(CO)O)O)=O', ['1445_0', 'Aldol Condensation'], 'C(CO)=O']
G4	LQXVFWRQNMEDEE	C1C(C(C(CO)(O)O1)O)O	['C1C(C(C(CO)(O)O1)O)O', ['64242_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(C(C(CO)O)O)=O', ['1447_0', 'Aldol Condensation'], 'C(CO)=O']
G4	HMFHBZSHGGEWLO	C(C1C(C(C(O)O1)O)O)O	['C(C1C(C(C(O)O1)O)O)O', ['64244_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(CO)O)O)O)=O', ['1449_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ACWSJTQJLUGZDT	C1C(CN)(C(C(O)O1)O)O	['C1C(CN)(C(C(O)O1)O)O', ['64246_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(CN)O)O)=O', ['1451_0', 'Aldol Condensation'], 'C(CO)=O']
G4	UOAVHWJOXPHMBZ	C(CC1(COC(C1O)O)O)=O	['C(CC1(COC(C1O)O)O)=O', ['64256_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CC(CO)(C(C=O)O)O)=O', ['1463_0', 'Aldol Condensation'], 'C(CO)=O']
G4	HUPTVXBOFBSJIL	CC1(C(CO)OC(C1O)O)O	['CC1(C(CO)OC(C1O)O)O', ['64263_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)(C(CO)O)O)O)=O', ['1473_0', 'Aldol Condensation'], 'C(CO)=O']
G4	MZDPXEAQGDVOPV	C(C1(C(CO)C(CO1)O)O)=O	['C(C1(C(CO)C(CO1)O)O)=O', ['64276_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)C(CO)O)=O)=O', ['1487_0', 'Aldol Condensation'], 'C(CO)=O']
G4	CJCDVWPIOFYUOE	C1(C(O)OC(CO)C1CO)=O	['C1(C(O)OC(CO)C1CO)=O', ['64278_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)C(CO)O)=O)=O', ['1487_0', 'Aldol Condensation'], 'C(CO)=O']
G4	YGUNGTYOWJDGCO	C1C(CCO)(C(C(O)O1)O)O	['C1C(CCO)(C(C(O)O1)O)O', ['64281_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(CCO)O)O)=O', ['1489_0', 'Aldol Condensation'], 'C(CO)=O']
G4	QUUCJBANKPRQEQ	C1C(C(CO)C(CO)(O)O1)O	['C1C(C(CO)C(CO)(O)O1)O', ['64283_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(C(CO)C(CO)O)=O', ['1492_0', 'Aldol Condensation'], 'C(CO)=O']
G4	BYJWRSBVRKMRDN	C(C1C(C(C(O1)O)O)O)=O	['C(C1C(C(C(O1)O)O)O)=O', ['64291_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C=O)O)O)O)=O', ['1499_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ZQVQSQVGVDTFAC	C1C(C)(C(C(O)O1)O)O	['C1C(C)(C(C(O)O1)O)O', ['64293_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(C)O)O)=O', ['1501_0', 'Aldol Condensation'], 'C(CO)=O']
G4	UOOLRNGJZNHUSX	C1C(CC(CO)(O)O1)O	['C1C(CC(CO)(O)O1)O', ['64295_0', 'Hemiacetal Formation for 5 membered rings'], 'C(CO)(CC(CO)O)=O', ['1503_0', 'Aldol Condensation'], 'C(CO)=O']
G4	LTCAIAGMOKODMK	CC1(C(C(CO1)O)O)O	['CC1(C(C(CO1)O)O)O', ['64297_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C)(C(C(CO)O)O)=O', ['1505_0', 'Aldol Condensation'], 'C(CO)=O']
G4	PYBCSDYNBDGVJP	C(C(C1C(O)OCC1O)O)=O	['C(C(C1C(O)OCC1O)O)=O', ['64299_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)C(C=O)O)=O', ['1509_0', 'Aldol Condensation'], 'C(CO)=O']
G4	JTOFKSVWHOIVAJ	C(C1C(CO)OC(C1O)O)=O	['C(C1C(CO)OC(C1O)O)=O', ['64301_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)C(C=O)O)=O', ['1509_0', 'Aldol Condensation'], 'C(CO)=O']
G4	GPRYWMSKVLBMRB	C1C(C(C(O)O1)N)O	['C1C(C(C(O)O1)N)O', ['64311_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)N)=O', ['1522_0', 'Aldol Condensation'], 'C(CO)=O']
G4	MFJVUNLPQUJGTH	C(C1CCC(CO)(O1)O)(O)=O	['C(C1CCC(CO)(O1)O)(O)=O', ['64336_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CCC(CO)=O)O)(O)=O', ['1568_0', 'Benzilic Acid Rearrangement'], 'O']
G4	GIBFCKSUZVEBOB	C(C1CC(C(C)(O1)O)O)(O)=O	['C(C1CC(C(C)(O1)O)O)(O)=O', ['64338_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CC(C(C)=O)O)O)(O)=O', ['1570_0', 'Benzilic Acid Rearrangement'], 'O']
G4	KZZDORODTNMKAO	C(C1(C)CC(C(O1)O)O)(O)=O	['C(C1(C)CC(C(O1)O)O)(O)=O', ['64342_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)(CC(C=O)O)O)(O)=O', ['1576_0', 'Benzilic Acid Rearrangement'], 'O']
G4	JSIOCSOFAPUKGT	C1C2C(C(C(C2O)O)(O)O1)O	['C1C2C(C(C(C2O)O)(O)O1)O', ['64381_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(C(CO)C1O)O)O)=O', ['1808_0', 'Keto-enol migration twice'], 'C1(C(C(C(C1CO)O)O)O)=O', ['38_0', 'Aldol Condensation'], 'C(C(C(C=O)O)O)(CCO)=O', ['22_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	PTOQKCKDTSBJSI	C1(C(CO)OC(C)(C1O)O)=O	['C1(C(CO)OC(C)(C1O)O)=O', ['64394_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)O)(C(C(C)=O)O)=O', ['1863_0', 'Keto-enol migration twice'], 'C(C)(C(C(C(CO)=O)O)O)=O', ['112_0', 'Keto-enol migration twice'], 'C(C(C(C(C(C)=O)O)O)O)=O', ['26_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	JYJGUWRUERFSMI	C1(COC(C(C)O)(C1O)O)=O	['C1(COC(C(C)O)(C1O)O)=O', ['64396_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)O)(C(C(CO)=O)O)=O', ['1865_0', 'Keto-enol migration twice'], 'C(C)(C(C(C(CO)=O)O)O)=O', ['112_0', 'Keto-enol migration twice'], 'C(C(C(C(C(C)=O)O)O)O)=O', ['26_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	OCYYBSZPXNLHRH	C1(C(C)OC(CO)(C1O)O)=O	['C1(C(C)OC(CO)(C1O)O)=O', ['64398_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)O)(C(C(CO)=O)O)=O', ['1865_0', 'Keto-enol migration twice'], 'C(C)(C(C(C(CO)=O)O)O)=O', ['112_0', 'Keto-enol migration twice'], 'C(C(C(C(C(C)=O)O)O)O)=O', ['26_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	KRBBRKXYMZCAHZ	C1(C(C(C)O)OC(C1O)O)=O	['C1(C(C(C)O)OC(C1O)O)=O', ['64400_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(C)O)O)=O)O)=O', ['1868_0', 'Keto-enol migration twice'], 'C(C(C(C=O)O)O)(C(C)O)=O', ['114_0', 'Keto-enol migration twice'], 'C(C(C(C(C(C)=O)O)O)O)=O', ['26_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	MJQMYNOSVKEAIS	C1(C(C(C)N)OC(C1O)O)=O	['C1(C(C(C)N)OC(C1O)O)=O', ['64419_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(C)N)O)=O)O)=O', ['1907_0', 'Keto-enol migration twice'], 'C(C(C(C=O)O)O)(C(C)N)=O', ['150_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	ZCEUQVBSRPIKHS	CC(C1(C(C(CO1)O)O)O)O	['CC(C1(C(C(CO1)O)O)O)O', ['64424_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)O)(C(C)O)=O', ['1917_0', 'Keto-enol migration twice'], 'C(C)(C(C(C(CO)O)O)O)=O', ['169_0', 'Cannizarro 2, glucose (oxidation)'], 'O']
G4	MQOQIOXWRVUHBM	C1C(C2(C(C(CO2)O)O1)O)O	['C1C(C2(C(C(CO2)O)O1)O)O', ['64443_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(CO)O)OCC1O)=O', ['1969_0', 'Keto-enol migration twice'], 'C1(COC(C(CO)O)C1O)=O', ['294_0', 'Elimination + enol to keto'], 'C(C(C1C(C(C(O)O1)O)O)O)O', ['32_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	XAFVQSOLDOWXRZ	C1C(C2(C(C(CO2)O1)O)O)O	['C1C(C2(C(C(CO2)O1)O)O)O', ['64445_0', 'Hemiacetal Formation for 5 membered rings'], 'C1(C(C(CO)OCC1O)O)=O', ['1973_0', 'Keto-enol migration twice'], 'C1(COC(CO)C(C1O)O)=O', ['306_0', 'Elimination + enol to keto'], 'C(C1C(C(C(C(O)O1)O)O)O)O', ['34_0', 'Hemiacetal Formation for 6 membered rings'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	ZDJMEJJONYEHFG	C1(C(CCN)OC(C1O)O)=O	['C1(C(CCN)OC(C1O)O)=O', ['64463_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(CCN)O)=O)O)=O', ['2029_0', 'Keto-enol migration twice'], 'C(C(C(C=O)O)O)(CCN)=O', ['378_0', 'Mannich Addition'], 'N']
G4	INULTRGUBCIAQQ	C1(C2(C(CC(C2N)O1)O)O)O	['C1(C2(C(CC(C2N)O1)O)O)O', ['64612_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1(C(CC(C1N)O)O)O)=O', ['2759_0', 'Knoevenagel C'], 'C(CC(C(C(C=O)O)N)O)=O', ['290_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)N)O)=O', ['30_0', 'Mannich Addition'], 'N']
G4	KKSKDVAZHJYOIJ	C(C1(COC(C)(C1O)O)O)=O	['C(C1(COC(C)(C1O)O)O)=O', ['64632_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(C(C)=O)O)O)=O', ['2789_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['53_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['7_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	VMXYFFQICSQARG	C(C1(COC(C1O)O)O)=O	['C(C1(COC(C1O)O)O)=O', ['64652_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(C=O)O)O)=O', ['2803_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['53_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['7_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	JYLBZSBJMUHJOO	C1C(C)(C(C(O)O1)(CO)O)O	['C1C(C)(C(C(O)O1)(CO)O)O', ['64671_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(CO)(C)O)O)=O', ['2821_0', 'Knoevenagel C'], 'C(C(CO)O)=O', ['53_0', 'Retro Aldol'], 'C(CO)(C(C(C(CO)O)O)O)=O', ['7_0', 'Keto-enol migration twice'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	MNGKAINHONTEHY	C(C)(C1(COC(C)(C1O)O)O)=O	['C(C)(C1(COC(C)(C1O)O)O)=O', ['64685_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C)(C(CO)(C(C(C)=O)O)O)=O', ['2841_0', 'Knoevenagel C'], 'C(C(C)=O)=O', ['57_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)=O', ['14_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	MPRDXVOKNQSZPQ	C(C)(C1(COC(C1(C)O)O)O)=O	['C(C)(C1(COC(C1(C)O)O)O)=O', ['64687_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C)(C(C(C)=O)(CO)O)O)=O', ['2843_0', 'Knoevenagel C'], 'C(C(C)=O)=O', ['57_0', 'Retro Aldol'], 'C(C(CC(C(CO)O)O)=O)=O', ['14_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	YHKOCAKJOFCWEG	C(C)(C1(C(O)OCC1(C)O)O)=O	['C(C)(C1(C(O)OCC1(C)O)O)=O', ['64730_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)=O)(C(CO)(C)O)O)=O', ['2879_0', 'Knoevenagel C'], 'C(C(C(C)=O)O)=O', ['61_0', 'Retro Aldol'], 'C(C(C(CC(CO)O)=O)O)=O', ['18_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	KHLHDBVEWGECFC	C(C1(C(C)(O)OCC1(C)O)O)=O	['C(C1(C(C)(O)OCC1(C)O)O)=O', ['64732_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)=O)(C(CO)(C)O)O)=O', ['2879_0', 'Knoevenagel C'], 'C(C(C(C)=O)O)=O', ['61_0', 'Retro Aldol'], 'C(C(C(CC(CO)O)=O)O)=O', ['18_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	LSTWALGNVWXJIV	C1C(C)(C(CO)(C(C)(O)O1)O)O	['C1C(C)(C(CO)(C(C)(O)O1)O)O', ['64753_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C)(C(CO)(C(CO)(C)O)O)=O', ['2907_0', 'Knoevenagel C'], 'C(C)(C(CO)O)=O', ['64_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['20_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	NZDBSFFCZNMZQT	C(C1(COC(C=C)(C1O)O)O)=O	['C(C1(COC(C=C)(C1O)O)O)=O', ['64820_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(C(C=C)=O)O)O)=O', ['3030_0', 'Knoevenagel C'], 'C=O']
G4	UKHUBVVAZUJTDK	C=CC(C1(COC(C1O)O)O)=O	['C=CC(C1(COC(C1O)O)O)=O', ['64822_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C(C=C)=O)(CO)O)O)=O', ['3032_0', 'Knoevenagel C'], 'C=O']
G4	HYVPQWFGYOOZRG	C1C(C(C(O)O1)(CO)O)N	['C1C(C(C(O)O1)(CO)O)N', ['64824_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(CO)N)O)=O', ['3038_0', 'Knoevenagel C'], 'C=O']
G4	GATJXRSTTNNPLV	C(C1(C(C)OC(C)(C1O)O)O)=O	['C(C1(C(C)OC(C)(C1O)O)O)=O', ['64848_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)O)(C(C(C)=O)O)O)=O', ['3074_0', 'Knoevenagel C'], 'C(C(C(C(C)=O)O)O)=O', ['73_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['22_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	YSTSHFGSDMCCGM	C(C)(C1(C(C)OC(C1O)O)O)=O	['C(C)(C1(C(C)OC(C1O)O)O)=O', ['64850_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C)(C(C(C)O)(C(C=O)O)O)=O', ['3076_0', 'Knoevenagel C'], 'C(C(C(C(C)=O)O)O)=O', ['73_0', 'Retro Aldol'], 'C(C(C(C=O)O)O)(CCO)=O', ['22_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	PSLNNVPHIJQGRF	C(C1(C(C)OC(C1O)O)O)=O	['C(C1(C(C)OC(C1O)O)O)=O', ['64879_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)O)(C(C=O)O)O)=O', ['3102_0', 'Knoevenagel C'], 'C(C(C(C=O)O)O)=O', ['84_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['28_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	XIDULHVIKPDVII	C1C(C(C(O)O1)(C(C)O)O)N	['C1C(C(C(O)O1)(C(C)O)O)N', ['64889_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)O)(C(CO)N)O)=O', ['3128_0', 'Knoevenagel C'], 'C(C)=O', ['84_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['28_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	BFZQQKBQRCDWST	C1C(C(C(O)O1)(CO)O)O	['C1C(C(C(O)O1)(CO)O)O', ['64893_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(C(CO)O)O)=O', ['3138_0', 'Knoevenagel C'], 'C(CO)=O']
G4	KAFZGNZGGDJXTI	C1C(C(CO)(C(C)(O)O1)O)O	['C1C(C(CO)(C(C)(O)O1)O)O', ['64897_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C)(C(CO)(C(CO)O)O)=O', ['3142_0', 'Knoevenagel C'], 'C(CO)=O']
G4	BKNGDOYWTFQGAW	C(C1(C(O)OCC1O)O)=O	['C(C1(C(O)OCC1O)O)=O', ['64907_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C=O)(C(CO)O)O)=O', ['3148_0', 'Knoevenagel C'], 'C(CO)=O']
G4	INKHWIYDHMSDMO	C1C(C(C(O)O1)(C(C)O)O)O	['C1C(C(C(O)O1)(C(C)O)O)O', ['64929_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)O)(C(C)O)O)=O', ['3166_0', 'Knoevenagel C'], 'C(C(C(CO)O)O)=O', ['5_0', 'Retro Aldol'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	MDQMYPJBFMPSMM	C1(C2(CC(C(C2O)O1)O)O)O	['C1(C2(CC(C(C2O)O1)O)O)O', ['64939_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1(C(C(C(C1)O)O)O)O)=O', ['3183_0', 'Knoevenagel H'], 'C(C(C(CC(C=O)O)O)O)=O', ['110_0', 'Keto-enol migration twice'], 'C(C(C(CC(CO)=O)O)O)=O', ['24_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	YWZBQXWVOKIYBH	C1(C2(CC(C(C2O)O)O1)O)O	['C1(C2(CC(C(C2O)O)O1)O)O', ['64941_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1(C(C(C(C1)O)O)O)O)=O', ['3183_0', 'Knoevenagel H'], 'C(C(C(CC(C=O)O)O)O)=O', ['110_0', 'Keto-enol migration twice'], 'C(C(C(CC(CO)=O)O)O)=O', ['24_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	XXAIKNUMEHILJF	C1(C2(CC(C(C2O)O1)O)N)O	['C1(C2(CC(C(C2O)O1)O)N)O', ['64943_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1(CC(C(C1O)O)O)N)=O', ['3187_0', 'Knoevenagel H'], 'C(C(CC(C(C=O)O)O)N)=O', ['146_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	RIONMIMDRFTCGU	C1(C2(CC(C(C2O)O)O1)N)O	['C1(C2(CC(C(C2O)O)O1)N)O', ['64945_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C1(CC(C(C1O)O)O)N)=O', ['3187_0', 'Knoevenagel H'], 'C(C(CC(C(C=O)O)O)N)=O', ['146_0', 'Amadori/Heyns Rearrangement'], 'N']
G4	RVQWMQLGLOKGDD	C(C1(COC(CO)(C1)O)O)=O	['C(C1(COC(CO)(C1)O)O)=O', ['64974_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(CO)(CC(CO)=O)O)=O', ['3225_0', 'Knoevenagel H'], 'C(C(CC(CO)=O)O)=O', ['67_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['20_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	KQOSFCOIFZSNHY	C(C1(C(C)OC(CO)(C1)O)O)=O	['C(C1(C(C)OC(CO)(C1)O)O)=O', ['64976_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(C)O)(CC(CO)=O)O)=O', ['3227_0', 'Knoevenagel H'], 'C(C(CC(CO)=O)O)=O', ['67_0', 'Retro Aldol'], 'C(CC(C=O)O)(C(CO)O)=O', ['20_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	QTVQGAZQHVPAKX	C(CC1(C(O)OCC1(C)O)O)=O	['C(CC1(C(O)OCC1(C)O)O)=O', ['65048_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(C)O)(CC=O)O)=O', ['3297_0', 'Knoevenagel H'], 'C(C)(CO)=O', ['77_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['24_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	CSGYGJPKHYLZBX	C(C1(CC(O)OC1(CO)C)O)=O	['C(C1(CC(O)OC1(CO)C)O)=O', ['65050_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CO)(C)O)(CC=O)O)=O', ['3297_0', 'Knoevenagel H'], 'C(C)(CO)=O', ['77_0', 'Retro Aldol'], 'C(C(C(CC(CO)=O)O)O)=O', ['24_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
G4	DMNBIOSWOQUIRB	C(C1(C(CN)OC(C1)O)O)=O	['C(C1(C(CN)OC(C1)O)O)=O', ['65054_0', 'Hemiacetal Formation for 5 membered rings'], 'C(C(C(CN)O)(CC=O)O)=O', ['3303_0', 'Knoevenagel H'], 'C(CC(C=O)O)=O', ['81_0', 'Retro Aldol'], 'C(CC(C(C(C=O)O)O)O)=O', ['28_0', 'Elimination + enol to keto'], 'C(C(C(C(C(CO)O)O)O)O)=O', ['45_0', 'Aldol Condensation'], 'C(CO)=O']
